mr,ref
"name[X-name], customer rating[low], area[city centre], familyFriendly[yes], near[X-near]","The low customer rating, family-friendly establishment named X-name is near the city centre and near X-near."
"name[X-name], customer rating[low], area[city centre], familyFriendly[yes], near[X-near]","X-name is family-friendly , near X-near near the city centre and has a low customer rating."
"name[X-name], customer rating[low], area[city centre], familyFriendly[yes], near[X-near]",X-name is located near X-near in city centre. It is family-friendly with low customer rating.
"name[X-name], customer rating[low], area[riverside], familyFriendly[no], near[X-near]",X-name is located near X-near and is not family friendly.
"name[X-name], customer rating[low], area[riverside], familyFriendly[no], near[X-near]",X-name is in riverside near X-near and is not family-friendly and has a low customer rating
"name[X-name], customer rating[low], area[riverside], familyFriendly[no], near[X-near]",X-name is one-star and not family friendly. It is located near X-near.
"name[X-name], customer rating[low], area[riverside], familyFriendly[no], near[X-near]",A restaurant that is located in Riverside near X-near is X-name. It is not family-friendly and has a low customer rating.
"name[X-name], customer rating[low], area[riverside], familyFriendly[no], near[X-near]",X-name is located at the riverside near X-near. It has a low customer rating and is not family-friendly.
"name[X-name], customer rating[low], area[riverside], familyFriendly[no], near[X-near]","X-name near X-near is a low-quality, non family friendly place."
"name[X-name], customer rating[low], area[riverside], familyFriendly[no], near[X-near]","Near X-near at the riverside is the low rated, non family-friendly restaurant X-name."
"name[X-name], customer rating[low], area[riverside], familyFriendly[no], near[X-near]",Near X-near in riverside is X-name. This is non family-friendly and has a low customer rating.
"name[X-name], customer rating[low], area[riverside], familyFriendly[no], near[X-near]",X-near is located in the City centre  in X-name
"name[X-name], customer rating[low], area[riverside], familyFriendly[no], near[X-near]","X-name, just off the river by X-near, is a poor choice of a place to take a family."
"name[X-name], customer rating[low], area[riverside], familyFriendly[no], near[X-near]",In X-name in the City centre there is X-near
"name[X-name], customer rating[low], area[riverside], familyFriendly[yes], near[X-near]","X-name is a family friendly venue on the riverside near the X-near, it has a low customer rating."
"name[X-name], customer rating[low], area[riverside], familyFriendly[yes], near[X-near]","Near X-near by the river is X-name, a child friendly place with a low customer rating."
"name[X-name], customer rating[low], area[riverside], familyFriendly[yes], near[X-near]","Near X-near, there is an establishment known as X-name. It is family friendly and has a low customer rating. It is located on the riverside."
"name[X-name], customer rating[low], area[riverside], familyFriendly[yes], near[X-near]",Family friendly X-name has a low customer rating and is located riverside near X-near.
"name[X-name], customer rating[low], area[riverside], familyFriendly[yes], near[X-near]","Near X-near X-name has a low customer rating, children friendly by the riverside area."
"name[X-name], customer rating[low], area[riverside], familyFriendly[yes], near[X-near]",X-name is  in the riverside area near X-near and is children friendly
"name[X-name], customer rating[low], area[riverside], familyFriendly[yes], near[X-near]",There is a low end child friendly restaurant located in riverside near X-near.  It is called X-name.
"name[X-name], customer rating[low], area[riverside], familyFriendly[yes], near[X-near]","Although rated low X-name, near X-near, is child friendly and by the river."
"name[X-name], customer rating[low], area[riverside], familyFriendly[yes], near[X-near]",Near X-near with a low customer rating is a family friendly restaurant in the riverside area called X-name.
"name[X-name], customer rating[low], area[riverside], familyFriendly[yes], near[X-near]","Kid friendly and located riverside near X-near, X-name has a low customer rating."
"name[X-name], customer rating[low], area[riverside], familyFriendly[yes], near[X-near]",A Family friendly restaurant near X-near by the riverside is X-name but it ranks low
"name[X-name], customer rating[low], area[riverside], familyFriendly[yes], near[X-near]",X-name has a customer rating that is low but is family friendly. It is in riverside near X-near
"name[X-name], customer rating[low], area[riverside], familyFriendly[yes], near[X-near]",X-name is a lovely place near X-near in the area of Riverside with nice clientele
"name[X-name], customer rating[low], area[riverside], familyFriendly[yes], near[X-near]",X-name is children friendly in the riverside area near X-near
"name[X-name], customer rating[low], area[riverside], familyFriendly[yes], near[X-near]",X-name is a family friendly establishment. It is located near X-near on the riverside. The customer rating is low.
"name[X-name], customer rating[low], area[riverside], familyFriendly[yes], near[X-near]",X-name is a family friendly restaurant near X-near in the riverside area with a low customer rating.
"name[X-name], customer rating[low], area[riverside], familyFriendly[yes], near[X-near]","Near X-near by the riverside, there is a family friendly low rated restaurant called X-name."
"name[X-name], customer rating[low], area[riverside], familyFriendly[yes], near[X-near]","X-name is a lesser known eatery on the riverside, close to X-near and welcomes diners with children."
"name[X-name], customer rating[low], area[riverside], familyFriendly[yes], near[X-near]",Near X-near with a low customer rating X-name is children friendly by the riverside area.
"name[X-name], customer rating[low], area[riverside], familyFriendly[yes], near[X-near]","On the riverside, near to X-near, is a restaurant called X-name. It's quite new so customer ratings are low but it is very child friendly."
"name[X-name], customer rating[low], area[riverside], familyFriendly[yes], near[X-near]",X-name is a family friendly restaurant with low customer ratings.  It is located on the riverside near X-near.
"name[X-name], customer rating[low], area[riverside], familyFriendly[yes], near[X-near]",X-name is a family friendly restaurant near X-near in the riverside area but it has a low rating.
"name[X-name], customer rating[low], area[riverside], familyFriendly[yes], near[X-near]","X-name is a family-friendly restaurant situated by the riverside, near X-near. Its customer ratings are low."
"name[X-name], customer rating[low], area[riverside], familyFriendly[yes], near[X-near]",X-name has a low customer rating but is family friendly. It is in riverside near X-near
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[X-near]",There is a coffee shop called X-name that provides Chinese food in the price range of £20-£25 it is in the city centre  near X-near and isn't kids friends.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[X-near]","X-name is a coffee shop that serves Chinese food for a price range £20-25. It is located in the city center., close to X-near, is not children friendly, and has a high customer rating."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[X-near]",X-name is a Café that has received high reviews for its Chinese food.  Leave the kids at home to enjoy a meal for £20-25. Located in the centre of the city near X-near.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[X-near]",X-name is a coffee shop that provides Chinese food in the £20-£25 price range. It has a high customer rating and is not kid friendly. It is located in the centre of the city near X-near.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[X-near]",Enjoy highly rated Chinese dishes for £20-25. X-name is a coffee shop located downtown near X-near. It is not oriented toward family dining.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[X-near]","Located in the city center. near X-near, X-name serves coffee and Chinese food for a price range of £20-25. It is a non children friendly area and it has a high customer rating."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[X-near]",X-name is a highly rated coffee shop located in the city centre near X-near. It provides Chinese food in the £20-£25 price range and is not kid friendly.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[X-near]","X-name, a kid friendly restaurant in the city centre near X-near offers highly rated coffee and Chinese food at a good price."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[X-near]",X-name is a coffee shop providing Chinese food in the £20-25 price range. It is located in the city centre. It is near X-near. Its customer rating is high.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[X-near]","Go to the city centre near X-near and you will find X-name, a highly rated, kid friendly, affordable restaurant that offers coffee  and Chinese food."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[X-near]","If you are looking for a coffee shop, try X-name it offers Chines food and has an average price range  with a High customer rating. It is located near the X-near in the city centre and it is kid friendly"
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[X-near]",X-name is a coffee shop that offers Chinese food the price range is average with high customer rating. Located in the city centre and it is kid friendly since it is near a X-near.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[X-near]","coffee shop and Chinese, X-name, is near X-near in Riverside. With a price range of £20-25 and a high customer rating. Children not allowed."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[X-near]","X-name is a coffee shop  that serves Chinese food, located in riverside near X-near, with high customer rating and price Range £20-25, it's no children friendly."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[X-near]","X-name, coffee shop and Chinese, is near X-near in Riverside. Children not allowed. High customer rating and price range £20-25."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[X-near]",X-name is a coffee shop providing Chinese food in the £20-25 price range. It is located in the riverside. It is near X-near. Its customer rating is high.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[X-near]",X-name is a coffee shop providing Chinese food in the £20-25 price range. It is located in the riverside. It is near X-near. Its customer rating is high.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[X-near]","X-name coffee shop serves Chinese food, with high customer rating and price Range £20-25, it's no children friendly and is located in riverside near X-near."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[X-near]",X-name is a coffee shop providing Chinese food in the £20-25 price range. It is located in the riverside. It is near X-near. Its customer rating is high.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[X-near]",X-name is a child friendly coffee shop on the riverside. If you are hungry you can eat their Chinese food for £20-£25. It gets a high customer rating and is suitable for kids. Find it located near X-near.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[X-near]",X-name is a coffee shop which also does Chinese food. It has a high customer rating and you can expect to spend £20-£25. It is child friendly and gets a high customer rating. You can find it on the riverside near X-near.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[X-near]",X-name is a coffee shop providing Chinese food in the £20-25 price range. It is located in the riverside. It is near X-near. Its customer rating is high.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[X-near]",X-name is a coffee shop providing Chinese food in the £20-25 price range. It is located in the riverside. It is near X-near. Its customer rating is high.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[X-near]","There is a coffee shop called X-name providing Chinese food located in the city centre near X-near with 5 out of 5 customer rating and it's price range is cheap, but it is not family friendly."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[X-near]",coffee shop X-name in city centre near X-near provides low price Chinese food with customer rating 5 out of 5. It is not family friendly.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[X-near]",X-name is a coffee shop located in the city centre near X-near that provides Chinese food which has a 5 out of 5 customer rating and the price range is cheap. It is not family friendly.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[X-near]","X-name is a coffee shop where you can eat Chinese food very cheaply.  This family friendly, city centre, coffee shop which is near X-near has a top quality customer rating."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[X-near]","X-name is a coffee shop having Chinese food in a cheap price range, customer rating is 5 out of 5. Located in city centre near X-near and no family friendly."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[X-near]","X-name is a highly rated, yet cheap coffee shop near X-near and the city center. that serves Chinese. This establishment is suitable for adult guests."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[X-near]","X-name is a highly recommended and inexpensive, adult-only coffee shop that serves Chinese. It is located near X-near in the center. of town."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[X-near]","For great Chinese food in a family-friendly coffee shop setting, X-name in city centre near the X-near is a good bet."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[X-near]","X-name coffee shop specializes in providing Chinese food at cheap prices while garnering a customer service rating of 5 out of 5, located in the city centre, the Eagle is family friendly and is near the X-near."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[X-near]","X-name is a coffee shop that serves Chinese food with a cheap price range, a 5 out 5 star customer rating, and is also kid friendly located near X-near in the city centre."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[X-near]","X-name coffee shop serves Chinese food at a cheap price while providing excellence in customer service rating 5 out of 5, located in the city centre this family friendly coffee shop is located right near X-near."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[X-near]",There is a cheap coffee shop named X-name located in the city centre near the X-near. This family friendly establishment serving Chinese food has a rating of 5 out of 5.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[X-near]","X-name is a Chinese food restaurant and coffee shop located near X-near in the city centre, it has 5 out of 5 star customer ratings, a cheap price range, and is kid friendly."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[X-near]","Located in the city centre near X-near and rated 5 out of 5, family friendly X-name serves Chinese food for cheap."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[X-near]","There is a coffee shop called X-name that has Chinese food.  They have a rating of 5 out of 5 and have cheap food options.  They are on the riverside near X-near.  However, they do not allow children."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[X-near]","On the riverside, near X-near, you will find X-name. It is a cheap, non family-friendly coffee shop that also serves Chinese food. It has an excellent customer rating of 5 out of 5."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[X-near]",X-name can be found in the riverside area near X-near. It has excellent customer reviews despite the fact that it is not family friendly. It serves cheap Chinese food in a coffee shop setting.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[X-near]",X-name is a coffee shop that serves cheap Chinese food. It is cheap and has excellent reviews but is not family friendly. It can be found in the riverside area near X-near.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[X-near]","X-name is a Chinese food coffee shop with inexpensive food.  Although they do not allow children, they do have a high customer rating.  They are near the riverside by X-near."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[X-near]","X-name is an excellent, non family-friendly coffee shop that also serves Chinese food. It is situated on the riverside, near X-near, and has quite cheap prices. It is a customer-favourite with a rating of 5 out of 5."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[X-near]","X-name,located in the riverside near X-near, provides 5 out of 5 star rating cheap Chinese food and coffee."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[X-near]","Located riverside, near X-near, is the cheap coffee shop, X-name. Chinese food is served there and it is family friendly and has a 5 out of 5 customer rating."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[X-near]",X-name is a Chinese coffee shop with a 5 out of 5 rating. it is located in Riverside and is family friendly it is by X-near.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[X-near]",X-name is a coffee shop providing Chinese food in the cheap price range. It is located in the riverside. It is near X-near. Its customer rating is 5 out of 5.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[X-near]",X-name is a coffee shop offering Chinese food in the low price range with a high rating. It is family friendly located in Riverside near X-near.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[X-near]","X-name is a coffee shop which serves Chinese food. It is cheaply priced, family friendly, and has a customer rating of 5 out of 5.  It is located riverside near X-near."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[X-near]",X-name coffee shop provides cheap and cheerful Chinese food. It is located in the city centre near X-near. It has average customer ratings and is not family friendly.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[X-near]",X-name is a coffee shop providing Chinese food in the cheap price range. It is located in the city centre. It is near X-near. Its customer rating is average.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[X-near]",X-name is a coffee shop providing Chinese food in the cheap price range. It is located in the city centre. It is near X-near. Its customer rating is average.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[X-near]",X-name is a coffee shop providing Chinese food in the cheap price range. It is located in the city centre. It is near X-near. Its customer rating is average.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[X-near]","For Chinese food in the city centre on a budget, you could try X-name coffee shop. It has average customer ratings and is not family friendly. Near X-near."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[X-near]",X-name is a cheap coffee shop serving Chinese food with okay reviews. It is located in the city centre near X-near and is family friendly.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[X-near]",X-name is a coffee shop serving Chinese food at low prices. It is okay and is located in the city centre. It is family friendly and is near to X-near.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[X-near]","For a central family friendly venue serving cheap Chinese food, try X-name coffee shop. It has average customer ratings and is near X-near."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[X-near]",X-name is a coffee shop providing Chinese food in the cheap price range. It is located in the city centre. It is near X-near. Its customer rating is average.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[X-near]",X-name coffee shop is in the city centre near X-near. It serves cheap Chinese food and is family friendly with average customer ratings.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[X-near]","X-name is a coffee shop that serves Chinese food in the city centre, near X-near. It is family friendly and has a cheap price range and average customer rating."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[X-near]","Near Riverside by the X-near, is a coffee shop style Chinese place called X-name, it's cheap and the ratings are average, they aren't however family friendly."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[X-near]",X-name coffee shop serves cheap Chinese food. It has an average customer rating and is located on the riverside. It is not family friendly and is near X-near.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[X-near]",There is a cheap Chinese coffee with an average customer rating in the riverside area near X-near. It is called X-name and is not child friendly.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[X-near]",X-name is not a family friendly coffee shop that serves Chinese food in the riverside area near the X-near that offers cheap food with an average customer rating.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[X-near]","X-name is a coffee shop type Chinese food place, it's cheap and has average customer ratings, it's not family friendly but is located near X-near in Riverside."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[X-near]","X-name is a coffee shop that serves Chinese food for a low price, has an average customer rating, is not family friendly, and is in the riverside area near the X-near."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[X-near]",X-name is a Chinese coffee shop in the riverside area near X-near. I is not child friendly. It is cheap and has a high customer rating.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[X-near]",X-name is a coffee shop providing Chinese food in the cheap price range. It is located in the riverside. It is near X-near. Its customer rating is average.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[X-near]",X-name is a coffee shop serving Chinese food in the riverside area near to X-near.  It's cheap and family friendly with an average customer rating.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[X-near]","There's a cheap, family friendly coffee shop called X-name near to X-near in the riverside area.  It serves Chinese food and has an average customer rating."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[X-near]",X-name coffee shop serves cheap Chinese food with an average customer rating and is located near X-near on the Riverside and is family friendly
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[X-near]",X-name is a coffee shop providing Chinese food in the cheap price range. It is located in the riverside. It is near X-near. Its customer rating is average.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[X-near]","X-name, a coffee shop, sells Chinese food with a high price range and a 1 out of 5 rating. It is location in the city centre near X-near  and isn't child friendly."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[X-near]",X-name is in the city centre near X-near but it is not children friendly.  It is a coffee shop that sells Chinese food and has a customer rating of 1 out of 5.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[X-near]",A coffee shop called X-name sells Chinese food in is location in the city centre near X-near. This place isn't child friendly and it has with a high price with and a 1 out of 5 rating.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[X-near]",X-name is a coffee shop which offers Chinese food and has a high price range. The customer rating is 1 out of 5 and it is not children friendly. It is located near X-near. It is located in city centre
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[X-near]","X-name is a coffee shop that has Chinese food, its price range is high, and its customer rating 1 out of 5 , it is in the city centre and no don't bring your kids and its near X-near."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[X-near]",X-name is a coffee shop that serves expensive Chinese food.  It has a customer rating of 1 out of 5.  It is in the city centre  near X-near but it is not children friendly.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[X-near]","In the city centre near to X-near is X-name Chinese  coffee shop, it has bad customer ratings but it is child friendly."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[X-near]","Delicious Chinese food  offered at X-name  is  located  center. City  next  to  X-near.  Offering up delicious  cuisine in the  upper range  price,  The  Eagle  is child  friendly.  Rated  a  1 out  of 5  rating, this place will  please  even the pickiest eaters."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[X-near]","A coffee shop serving Chinese food in the high price range with a customer rating of 1 out of 5 but is child friendly is X-name, located near X-near in city centre."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[X-near]","As a coffee shop also offering up Chinese Food, X-name is a wonderful play to visit. Priced in the higher range, customers have given this restaurant a 1 out of 5 rating.  Located near the  center. of the city, children are welcome here and X-name offers a menu  that they would also enjoy. Located  near X-near, X-name should be on everyone's list as a place to try."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[X-near]","X-name is a coffee shop service Chinese food in the high price range with a customer rating of 1 out of 5, but is child friendly, near X-near in city centre."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[X-near]",X-name coffee shop with high price range with Chinese food is near X-near.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[X-near]","The high priced Chinese coffee shop X-name, is based in the riverside area near to the X-near. It is not child friendly and has a customer rating of 1 out of 5."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[X-near]",In the riverside area near the X-near there is a non child friendly coffee shop. X-names serves Chinese food in a high price range and has a customer rating of 1 out of 5.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[X-near]",X-name is a coffee shop that offers Chinese food. It is not kid friendly and has a 1 out of 5 customer rating. It is located by X-near in the riverside area.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[X-near]","X-name is a coffee shop offering Chinese food. It is in the high price range and has a customer rating of 1 out of 5. It is located by the riverside, near a X-near. It is not children friendly."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[X-near]",X-name is a non- child friendly coffee shop near X-near in the riverside area that serves Chinese food. It has a high price range and a customer rating of 1 out of 5.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[X-near]",X-name is a highly priced adult only coffee shop that offers Chinese food. It has a 1 out of 5 customer rating and is located by X-near in the riverside area.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[X-near]","X-name is a coffee shop for adults, located on the riverside. It serves Chinese food at a high price. Customers rate it as 1 out of 5. It is near a X-near."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[X-near]",X-name is a high-priced coffee shop near the X-near in Riverside. X-name offers coffee and Chinese food; it is child friendly and has a low customer rating.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[X-near]",X-name is a 1 out of 5 coffee shop that serves Chinese food in the high price range. X-name is situated at the riverside near X-near. X-name is child friendly.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[X-near]","A child friendly Chinese coffee shop called X-name, has a rating of 1 out of 5, with a high price range and is located riverside, near X-near."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[X-near]",X-name is a high priced coffee shop that is located in Riverside near the X-near. It is child friendly and has Chinese food.
